Study ID,Team member,Author (last name of first author),Year published (>=2010),Journal,Title,DOI Link,Type of study ,"Name of initiative - larger umbrella initiative, not project (if other, add initiative)",Name of project,Implementing institution,World region ,Country ,Sub-national region (e.g. State/Province),Site name (text descr of site e.g. park name),latitude,longitude,Restoration status,Restoration Start Year,Ending Year,Area under restoration (if restoration began before 2000),Calculate area from 2000 (assuming linear),Area under restoration (original unit),Area (conversion factor),Total Area,Area (categorical),Total cost (number only in USD),Forest defined (Y/N),Definition of forest,(1) Tropical and Subtropical Moist Broadleaf Forests,(2) Tropical and Subtropical Dry Broadleaf Forests,(3) Tropical and Subtropical Coniferous Forests,(4) Temperate Broadleaf and Mixed Forests,(5) Temperate Coniferous Forests,(6) Boreal Forests/Taiga,"(7) Tropical and subtropical grasslands, savannas, and shrublands","(8) Temperate Grasslands, Savannas, and Shrublands",(9) Flooded Grasslands and Savannas,(10) Montane Grasslands and Shrublands,(11) Tundra,"(12) Mediterranean Forests, Woodlands, and Scrub",(13) Deserts and Xeric Shrublands,(14) Mangroves,(15) Wetlands,(1) Natural regeneration,(2) Assisted regeneration,(3) Regeneration unspecified,(4) Active ecological restoration,(5) Mixed timber species plantation,(6) Monoculture timber plantation,(7) Plantation and/or woodlot unspecified,"(8) Agroforestry (fruit, nut, oil palm, etc)",(9) Multistrata agroforestry (e.g. shade grown crops),(10 Tree intercropping agroforestry (trees in croplands >30%),(11) Silvopastoral systems (trees in pasture >30%),(12) Transitional land use (agroforestry as a transitional phase towards ecological restoration),(13) Afforestation (active planting in non-forest ecosystem e.g. natural grasslands),"Dominant restored species (if other, add scientific name)",Native or exotic species,Restored stand age (note number of years),"Survival rate (%, note number only)",(1) Agriculture unspecified,(2) Cropland,(3) Pasture/ Grazing lands,(4) Agro-silvo-pastoral system,(5) Shifting cultivation/fallow,(6) Aquaculture,(7) Tree monocrop/ Plantation,(8) Deforested (clear cut),(9) Degraded (selective logging),"(10) Land used for extractive activities (e.g. mining, oil & gas)",(11) Fire,"(12) Non-fire disturbance (e.g. landslide, hurricane)",(13) Marginal land and/or abandoned land,(14) Other,Unknown,Age of previous disturbance/ land use (note number of years),(1) Ecosystem function,(2) Water provision/quality,(3) Biodiversity and habitat recovery,(4) Ecological connectivity,(5) Elimination of exotic/ invasive species,(6) Carbon sequestration,(7) Soil fertility,"(8) Reduce risks (erosion, windbreaks, flood control)",(9) Reclamation (clean up and repair after extraction activities),(10) Regulatory,(11) Payment for ecosystem service,(12) Agroforestry/ commercial,(13) Local employment and enhacing livelihoods,(14) Recreation/ eco-tourism,(15) Other,Unknown,Biomass measured? y/n,Biomass change (+/-),Biomass value (Mg/ha),C sequestration measured? y/n,C sequestration change? +/-,C sequestration value (Mg/ha),Water quality measured (?),Water quality change? +/-,Water quality value,Biodiversity measured? y/n,Biodiversity change +/-,Biodiversity value,"Soil nutrients (SOC, N, P) measured? y/n","Soil nutrients (SOC, N, P) change? +/-","Soil nutrients (SOC, N, P) value",Other ecosystem function measured? (record function),Other ecosystem function change,Other ecosystem function value,Notes
43,Stephanie,"Romijn, J.E.",2018,CIAT/WUR project for USAID,Restoration Database for Latin America and the Caribbean. Comparative Research Project on Landscape Restoration for Emissions Reductions.,http://lucid.wur.nl/,Grey literature,CDM,Project 3970: Southern Nicaragua CDM Reforestation Project,Other,LATAM (Latin America & Caribbean) ,Nicaragua,Departments of Rivas and Rio San Juan,Municipality of Cárdenas and Municipality of San Carlos,11.245342,-85.628721,Ongoing,2003,2033,,#N/A,813,1,813,(1) 100-1000 ha/ 1-10 km2 ,,N,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Teak (764 ha), native species (49 ha)",both native and exotic,16,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,N,,,N,,,N,,,N,,,N,,,N,,,Rechecked information in: https://cdm.unfccc.int/Projects/DB/BVQI1283980227.35/view
92,Stephanie,"Romijn, J.E.",2018,CIAT/WUR project for USAID,Restoration Database for Latin America and the Caribbean. Comparative Research Project on Landscape Restoration for Emissions Reductions.,http://lucid.wur.nl/,Grey literature,,Addressing the challenges of smallholder farming communities: Restoring Degraded Agroecosystems,Multiple,LATAM (Latin America & Caribbean) ,Nicaragua,Chinandega,Somotillo,13.0427,-86.902341,Ongoing,2013,2017,,#N/A,125,1,125,(1) 100-1000 ha/ 1-10 km2 ,(4) 1-2million,N,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,,both native and exotic,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,,,Took more conservative figure from range (125-250ha)
164,Alice,Adnan,2010,Mountain Research and Development,Medicinal plant abundance in degraded and reforested sites in northwest Pakistan,10.1659/MRD-JOURNAL-D-09-00017.1,Field,,,NGO,SA (South Asia),Pakistan,Northwest Frontier Province,areas around Ayubia National Park,33.75,73.41666667,Project actions complete,2000,2005,,#N/A,100,1,100,(1) 100-1000 ha/ 1-10 km2 ,,N,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Mixed species,native,43532,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,N,,,N,,,N,,,Y,positive,,N,,,"dbh, stem density, basal area, canopy cover",,,"dbh decreased, all other increased"
198,Jake,Giri,2015,Journal of Environmental Management,Distribution and dynamics of mangrove forests of South Asia,10.1016/j.jenvman.2014.01.022,Remote sensing,,,Multiple,SA (South Asia),Pakistan,,Indus Delta,23.938284,67.968736,Unknown,2000,,,#N/A,44230,1,44230,"(4) 20,000-100,000 ha/ 200-1000 km2",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Mixed species,native,,,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,"Giri et al. is a large remote sensing study examining change in mangrove area in all South Asian countries (India, Pakistan, Bangladesh, Sri Lanka). Reports 92,135 ha of deforested mangroves over all of these areas, so net loss, despite some gain between 2000-2012. Locations and coordinates reported are not exact -- they are locations of case studies within paper, which uses landsat to exam change in mangrove area for all south asian countries. Reported gain in Sri Lanka during this period is only 1 ha"
41,Stephanie,"Romijn, J.E.",2018,CIAT/WUR project for USAID,Restoration Database for Latin America and the Caribbean. Comparative Research Project on Landscape Restoration for Emissions Reductions.,http://lucid.wur.nl/,Grey literature,CDM,"Reforestation of croplands and grasslands in low income communities of Paraguarí Department, Paraguay",,LATAM (Latin America & Caribbean) ,Paraguay,Paraguarí Department,District of San Roque González de Santa Cruz,-25.881336,-57.290966,Ongoing,2007,2027,,#N/A,81.51,1,81.51,(0)<100 ha,,N,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,,exotic,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,
17,Stephanie,"Romijn, J.E.",2018,CIAT/WUR project for USAID,Restoration Database for Latin America and the Caribbean. Comparative Research Project on Landscape Restoration for Emissions Reductions.,http://lucid.wur.nl/,Grey literature,GEF,"Conservation, Management and Rehabilitation of Fragile Lomas Ecosystems",Government,LATAM (Latin America & Caribbean) ,Peru,Province of Lima,Lomas ecosystems,-11.700019,-77.104781,Ongoing,2016,2021,,#N/A,1000,1,1000,(1) 100-1000 ha/ 1-10 km2 ,(7) >10million,N,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Caesalpinia spinosa,native,,,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,,,,,,,,,,,,,,,,,,,"1000 ha (reforestation); 42000 (ecosystem restoration); 21000 ha (protected areas); 10,686 ha (sustainable ranching/agriculture)"
17,Stephanie,"Romijn, J.E.",2018,CIAT/WUR project for USAID,Restoration Database for Latin America and the Caribbean. Comparative Research Project on Landscape Restoration for Emissions Reductions.,http://lucid.wur.nl/,Grey literature,GEF,"Conservation, Management and Rehabilitation of Fragile Lomas Ecosystems",Government,LATAM (Latin America & Caribbean) ,Peru,Province of Lima,Puente Piedra,-11.865081,-77.085078,Ongoing,2016,2021,,#N/A,42000,1,42000,"(4) 20,000-100,000 ha/ 200-1000 km2",(7) >10million,N,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,native,,,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,,,,,,,,,,,,,,,,,,,"1000 ha (reforestation); 42000 (ecosystem restoration); 21000 ha (protected areas); 10,686 ha (sustainable ranching/agriculture)"
20,Stephanie,"Romijn, J.E.",2018,CIAT/WUR project for USAID,Restoration Database for Latin America and the Caribbean. Comparative Research Project on Landscape Restoration for Emissions Reductions.,http://lucid.wur.nl/,Grey literature,20x20,Tambopata-Bahuaja REDD+ and Agroforestry Project,Multiple,LATAM (Latin America & Caribbean) ,Peru,National Reserve of Tambopata and the National Park of Bahuaja-Sonene,Madre de Dios,-11.916983,-70.747933,Ongoing,2014,,,#N/A,4000,1,4000,(2) 1000-5000 ha / 10-50 km2,,N,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Shade grown cocoa,unknown,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,,,"Restoration of 1,250 hectares (phase-1) and then up to 4000 ha (phase 2) of degraded lands within buffer zone adjacent to the two protected areas, via the establishment of shade-grown fine and flavour cocoa4 in agroforestry systems managed by smallholders."
42,Stephanie,"Romijn, J.E.",2018,CIAT/WUR project for USAID,Restoration Database for Latin America and the Caribbean. Comparative Research Project on Landscape Restoration for Emissions Reductions.,http://lucid.wur.nl/,Grey literature,CDM,"Reforestation, sustainable production and carbon sequestration project in José Ignacio Távara´s dry forest, Piura, Peru",,LATAM (Latin America & Caribbean) ,Peru,"Piura region, Chulucanas district, Morropón province",San José,-5.191761,-80.669122,Ongoing,2009,2029,,#N/A,8980.52,1,8980.52,"(3) 5000-20,000 ha / 50-200 km2",,N,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,,native,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,
59,Stephanie,"Romijn, J.E.",2018,CIAT/WUR project for USAID,Restoration Database for Latin America and the Caribbean. Comparative Research Project on Landscape Restoration for Emissions Reductions.,http://lucid.wur.nl/,Grey literature,20x20,"Recuperación de Suelos Degradados Bajos Sistemas Forestales en los Caseríos Belén, 30 de Agosto, San Francisco, Mariano Melgar, Santo Tomas, San Juan de la Libertad y San Juan de Pamplona del Eje Carretero Yurimaguas - Tarapoto del distrito de Yurimaguas – provincia de Alto Amazonas – región Loreto",Government,LATAM (Latin America & Caribbean) ,Peru,Amazonas,District Yurimaguas,-5.896259,-76.115076,Start of implementation,2016,,,#N/A,655,1,655,(1) 100-1000 ha/ 1-10 km2 ,(4) 1-2million,N,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,native,,,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,
78,Stephanie,"Romijn, J.E.",2018,CIAT/WUR project for USAID,Restoration Database for Latin America and the Caribbean. Comparative Research Project on Landscape Restoration for Emissions Reductions.,http://lucid.wur.nl/,Grey literature,20x20,proyecto de reforestación y desarrollo silvo pastoril con especies nativas,Other,LATAM (Latin America & Caribbean) ,Peru,Piura,"Miguel Checa, (Comunidad Campesin/A San Juan Bautista de Catacaos)",-5.060369,-80.788209,Start of implementation,2011,2025,,#N/A,161,1,161,(1) 100-1000 ha/ 1-10 km2 ,(2) 100-500k,N,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,,native,,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,
79,Stephanie,"Romijn, J.E.",2018,CIAT/WUR project for USAID,Restoration Database for Latin America and the Caribbean. Comparative Research Project on Landscape Restoration for Emissions Reductions.,http://lucid.wur.nl/,Grey literature,20x20,"Siembra y cosecha de agua para el desarrollo ambiental, económico social e institucional en la Cuenca del Río Chavín-Topara, provincia Chincha, región Ica",Multiple,LATAM (Latin America & Caribbean) ,Peru,"Ica, Sechura desert","Chavín, (Sectores: Reventasca, Marcocancha, Atamayo, San Lurín, San Juan de Luyo, Chitiapata, HuirpiN/A)",-13.116262,-75.942588,Project actions complete,2011,2014,,#N/A,420,1,420,(1) 100-1000 ha/ 1-10 km2 ,,N,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,exotic,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,
80,Stephanie,"Romijn, J.E.",2018,CIAT/WUR project for USAID,Restoration Database for Latin America and the Caribbean. Comparative Research Project on Landscape Restoration for Emissions Reductions.,http://lucid.wur.nl/,Grey literature,20x20,Proyecto de forestales código SNIP No.313590 por 03 años,Government,LATAM (Latin America & Caribbean) ,Peru,Piura,Ayabaca,-4.73364,-79.789974,Project actions complete,2015,2017,,#N/A,600,1,600,(1) 100-1000 ha/ 1-10 km2 ,(4) 1-2million,N,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,,native,,,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,,,
82,Stephanie,"Romijn, J.E.",2018,CIAT/WUR project for USAID,Restoration Database for Latin America and the Caribbean. Comparative Research Project on Landscape Restoration for Emissions Reductions.,http://lucid.wur.nl/,Grey literature,20x20,Recuperación y mejora de la biodiversidad como estrategia de adaptación al cambio climático,Multiple,LATAM (Latin America & Caribbean) ,Peru,"Ayacucho, Yungas",Huambalpa,-13.735052,-73.875453,Start of implementation,2015,,,#N/A,50,1,50,(0)<100 ha,(2) 100-500k,N,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,native,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,
83,Stephanie,"Romijn, J.E.",2018,CIAT/WUR project for USAID,Restoration Database for Latin America and the Caribbean. Comparative Research Project on Landscape Restoration for Emissions Reductions.,http://lucid.wur.nl/,Grey literature,20x20,"Recuperación de la cobertura vegetal mediante la reforestación y gestión en las sub cuencas Tunquimayo, San Miguel Y Santa Rosa, de la margen izquierda del rio Yanatile, distrito de Quellouno,provincia La Convención, CUSCO.",Government,LATAM (Latin America & Caribbean) ,Peru,"Cusco, Yungas",Quellouno,-12.635845,-72.557372,Start of implementation,2015,2018,,#N/A,1000,1,1000,(1) 100-1000 ha/ 1-10 km2 ,(5) 2-5million,N,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,native,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,
84,Stephanie,"Romijn, J.E.",2018,CIAT/WUR project for USAID,Restoration Database for Latin America and the Caribbean. Comparative Research Project on Landscape Restoration for Emissions Reductions.,http://lucid.wur.nl/,Grey literature,20x20,,Multiple,LATAM (Latin America & Caribbean) ,Peru,"Ayacucho, Puna",Chuschi,-13.584118,-74.352569,Project actions complete,2016,2016,,#N/A,60,1,60,(0)<100 ha,(2) 100-500k,N,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,,native,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,,,,,,,,,,,,,,,,,,,
85,Stephanie,"Romijn, J.E.",2018,CIAT/WUR project for USAID,Restoration Database for Latin America and the Caribbean. Comparative Research Project on Landscape Restoration for Emissions Reductions.,http://lucid.wur.nl/,Grey literature,20x20,"Recuperación de áreas degradadas con reforestación y clausura de pastos-Comunidad de Siusay, Apurimác",Multiple,LATAM (Latin America & Caribbean) ,Peru,Apurímac,Lambrama,-13.870924,-72.769226,Project actions complete,2013,2015,,#N/A,40,1,40,(0)<100 ha,(2) 100-500k,N,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,exotic,,,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,
86,Stephanie,"Romijn, J.E.",2018,CIAT/WUR project for USAID,Restoration Database for Latin America and the Caribbean. Comparative Research Project on Landscape Restoration for Emissions Reductions.,http://lucid.wur.nl/,Grey literature,20x20,Restauración de la vegetación ribereña en la Comunidad Nativa Shampuyacu,NGO,LATAM (Latin America & Caribbean) ,Peru,"San Martín, Higher Amazon",Awajun,-5.902367,-77.464996,Project actions complete,2013,,,#N/A,73,1,73,(0)<100 ha,,N,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,both native and exotic,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
87,Stephanie,"Romijn, J.E.",2018,CIAT/WUR project for USAID,Restoration Database for Latin America and the Caribbean. Comparative Research Project on Landscape Restoration for Emissions Reductions.,http://lucid.wur.nl/,Grey literature,20x20,Tecnologías de reforestar para restaurar suelos degradados en la Amazonía,Multiple,LATAM (Latin America & Caribbean) ,Peru,"Uyacali, Lower Amazon",Campoverde,-8.473266,-74.807297,Project actions complete,2012,2014,,#N/A,82.75,1,82.75,(0)<100 ha,(2) 100-500k,N,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,native,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
89,Stephanie,"Romijn, J.E.",2018,CIAT/WUR project for USAID,Restoration Database for Latin America and the Caribbean. Comparative Research Project on Landscape Restoration for Emissions Reductions.,http://lucid.wur.nl/,Grey literature,20x20,"Establecimiento de plantaciones Forestales con Fines Ambientales en las Provincias de Castrovirreyna, Huaytará, Angaraes y Acobamba",Government,LATAM (Latin America & Caribbean) ,Peru,"Huancavelica (Acobamba), (High Andes, Yungas and Puno)",27 Districts,-12.79903,-74.596056,Project actions complete,2010,2014,,#N/A,1188,1,1188,(2) 1000-5000 ha / 10-50 km2,(4) 1-2million,N,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,both native and exotic,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
90,Stephanie,"Romijn, J.E.",2018,CIAT/WUR project for USAID,Restoration Database for Latin America and the Caribbean. Comparative Research Project on Landscape Restoration for Emissions Reductions.,http://lucid.wur.nl/,Grey literature,20x20,Bosques manejados Sacha Tarpuy para recuperación de servicios ecositémicos,Multiple,LATAM (Latin America & Caribbean) ,Peru,"Apurimac, Yungas and PuN/A in the High Andes",Chincheros,-13.478536,-73.665087,Start of implementation,2014,2018,,#N/A,30000,1,30000,"(4) 20,000-100,000 ha/ 200-1000 km2",(5) 2-5million,N,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,both native and exotic,,,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,
91,Stephanie,"Romijn, J.E.",2018,CIAT/WUR project for USAID,Restoration Database for Latin America and the Caribbean. Comparative Research Project on Landscape Restoration for Emissions Reductions.,http://lucid.wur.nl/,Grey literature,20x20,"MEJORAMIENTO DE LA CADENA DE VALOR DEL CACAO EN LOS DISTRITOS DE YURIMAGUAS, JEBEROS Y SANTA CRUZ, ALTO AMAZONAS, LORETO.",Government,LATAM (Latin America & Caribbean) ,Peru,Loreto,"Yurimaguas, (Nueva Era)",-5.898311,-76.117393,Project actions complete,2016,2016,,#N/A,300,1,300,(1) 100-1000 ha/ 1-10 km2 ,(2) 100-500k,N,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,native,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,
194,Jake,Estoque,2018,Forest Ecology and Management,"Changes in the landscape pattern of the La Mesa Watershed – The last ecological frontier of Metro Manila, Philippines",10.1016/j.foreco.2018.08.023,Remote sensing,,,Multiple,SEA (Southeast Asia),Philippines,Rizal,La Mesa Watershed,14.742844,121.097455,Ongoing success,2002,,,#N/A,557,1,557,(1) 100-1000 ha/ 1-10 km2 ,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,Mixed species,unknown,,,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,"Restoration and monitoring of the watershed conducted by a combination of NGOs (Bantay Kalikasan - Forest Watch) and local government agencies. Urban development/squatter settlements has been a cause of deforestation. Paper mentions assisted regeneration occured in the 1970s and 80s, but that most of the recent regeneration has been natural"
205,Jake,Jablonski,2017,Iforest-Biogeosciences and Forestry,"Comparing land use registry and sample based inventory to estimate forest area in Podlaskie, Poland",10.3832/ifor2078-009,Multiple,,,Multiple,"EU (Europe and Central Asia, includes Russia)",Poland,Entire Country,,52.219859,21.019714,Unknown,1990,2012,485000,264545.4545,264545,1,264545,"(5) >100,000 ha / >1000 km2",,,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Mixed species,unknown,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,"The total forested area reported is included in this paper, but is originally reported in a Polish language 2015 paper by the same author (no doi found... title: National and international definition of forest and its importance for the forest area in Poland. Motivation for restoration listed as ""other"" because it seems that the area of forest gain reported is primarily natural regeneration"
188,Alice,Costa,2014,iForest- Biogeosciences and Forestry,Is cork oak (Quercus suber L.) woodland loss driven by eucalyptus plantation? A case-study in southwestern Portugal,10.3832/ifor1031-007,Remote sensing,,,,"EU (Europe and Central Asia, includes Russia)",Portugal,Chamusca,Ulme,39.329188,-8.384915,Unknown,1995,2007,282,164.5,164.5,1,164.5,(1) 100-1000 ha/ 1-10 km2 ,,Y,(3) - other,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Mixed species,unknown,,,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,N,,,N,,,N,,,Y,,,N,,,N,,,
245,Jake,Tomaz,2013,Forest Ecology and Management,Land cover change and afforestation of marginal and abandoned agricultural land: A 10 year analysis in a Mediterranean region,10.1016/j.foreco.2013.07.044,Multiple,,Rural Development Programme-Afforestation of Agricultural Land,Government,"EU (Europe and Central Asia, includes Russia)",Portugal,Beira Interior Su,,39.822565,-7.491941,Project actions complete,2002,2011,,#N/A,3363,1,3363,(2) 1000-5000 ha / 10-50 km2,(8) unknown,Y,(2) - 30% canopy cover,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,Cork oak (Quercus spp.) and pine (Pinus spp.),native,9,76,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,,,,,,,,,,,,,,,,Active afforestation projects  supported by the RURIS-AAL program.
211,Jeff,Kolecka,2017,Applied Geography,Understanding farmland abandonment in the Polish Carpathians,https://doi.org/10.1016/j.apgeog.2017.09.002,Remote sensing,,,,"EU (Europe and Central Asia, includes Russia)",Romania,Carpathian Mountains,Carpathian Mountains,47.236,25.593,Unknown,1995,2017,107274,82893.54545,82893,1,82893,"(4) 20,000-100,000 ha/ 200-1000 km2",(8) unknown,Y,(3) - other,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Mixed species,native,mixed,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,N,no change,,N,,,N,,,N,,,N,,,N,,,
175,Alice,Baumann,2012,Remote Sensing of the Environment,Using the Landsat record to detect forest-cover changes during and after the collapse of the Soviet Union in the temperate zone of European Russia,10.1016/j.rse.2012.05.001,Remote sensing,,,,"EU (Europe and Central Asia, includes Russia)",Russia,Bryansk,,53.20641,34.859046,Unknown,2000,,,#N/A,65000,1,65000,"(4) 20,000-100,000 ha/ 200-1000 km2",,Y,(3) - other,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,unknown,,,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,N,,,N,,,N,,,N,,,N,,,N,,,
175,Alice,Baumann,2012,Remote Sensing of the Environment,Using the Landsat record to detect forest-cover changes during and after the collapse of the Soviet Union in the temperate zone of European Russia,10.1016/j.rse.2012.05.001,Remote sensing,,,,"EU (Europe and Central Asia, includes Russia)",Russia,Kirov,,57.171278,47.005362,Unknown,2000,,,#N/A,75000,1,75000,"(4) 20,000-100,000 ha/ 200-1000 km2",,Y,(3) - other,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,unknown,,,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,N,,,N,,,N,,,N,,,N,,,N,,,
